ano;tipo_uva;cultivar;quantidade
1983;Outros;Paco;0
1983;Outros;Patricia;0
1983;Outros;Seibel;8861295
1983;Outros;Seibel 2 (seibeleto);0
1983;Outros;Seyve Willard (Tinta);0
1983;Outros;Vênus;0
1983;Brancas;BRANCAS E ROSADAS;9046967
1983;Outros;Baco;0
1983;Outros;Bokay;0
1983;Outros;BRS Bibiana;0
1983;Outros;BRS Clara;0
1983;Outros;BRS Lorena;0
1983;Outros;Couderc 13;322338
1983;Outros;Delaware;0
1983;Outros;Dona Zillá;0
1983;Outros;Dut Chess;0
1983;Outros;Goethe;130894
1983;Outros;IAC;0
1983;Outros;Juliana;0
1983;Outros;Martha;1920
1983;Outros;Mistura de uvas americanas;0
1983;Outros;Moscato Embrapa;0
1983;Outros;Niagara;4496756
1983;Outros;Niagara Branca;0
1983;Outros;Niagara Rosada;0
1983;Outros;Poloske;0
1983;Outros;Seleções;0
1983;Outros;Seyve Villard;4095059
1983;Outros;Seyve Villard 5276;0
1983;Outros;Seyve Villard 12375;0
1983;Outros;Tardia de Caxias;0
1983;Outros;Outras(2);0
1984;Tintas;TINTAS;261019229
1984;Outros;Bacarina;46767
1984;Outros;Bailey;0
1984;Outros;Bordo;22146292
1984;Outros;Bourdin (S);0
1984;Outros;BRS Carmen;0
1984;Outros;BRS Cora;0
1984;Outros;BRS Magna;0
1984;Outros;BRS Margot;0
1984;Outros;BRS Morena;0
1984;Outros;BRS Núbia;0
1984;Outros;BRS Rúbea;0
1984;Outros;BRS Violeta;0
1984;Outros;BRS Vitória;0
1984;Outros;Champagnon (Champanheta);0
1984;Outros;Coleções;0
1984;Outros;Concord;8550370
1984;Outros;Concord clone 30;0
1984;Outros;Couderc;5544207
1984;Outros;Cynthiana(1);553285
1984;Outros;Herbemont;44313715
1984;Outros;IAC 138022;0
1984;Outros;Isabel;166802020
1984;Outros;Isabel Precoce;0
1984;Outros;Jacquez;807228
1984;Outros;Kyoko;0
1984;Outros;Landot;8774
1984;Outros;Mistura de uvas americanas tinto;0
1984;Outros;Oberlin;0
1984;Outros;Othello;0
1984;Outros;Paco;0
1984;Outros;Patricia;0
1984;Outros;Seibel;12246571
1984;Outros;Seibel 2 (seibeleto);0
1984;Outros;Seyve Willard (Tinta);0
1984;Outros;Vênus;0
1984;Brancas;BRANCAS E ROSADAS;14368810
1984;Outros;Baco;0
1984;Outros;Bokay;0
1984;Outros;BRS Bibiana;0
1984;Outros;BRS Clara;0
1984;Outros;BRS Lorena;0
1984;Outros;Couderc 13;589380
1984;Outros;Delaware;0
1984;Outros;Dona Zillá;0
1984;Outros;Dut Chess;0
1984;Outros;Goethe;169402
1984;Outros;IAC;0
1984;Outros;Juliana;0
1984;Outros;Martha;16321
1984;Outros;Mistura de uvas americanas;0
1984;Outros;Moscato Embrapa;0
1984;Outros;Niagara;8308736
1984;Outros;Niagara Branca;0
1984;Outros;Niagara Rosada;0
1984;Outros;Poloske;0
1984;Outros;Seleções;0
1984;Outros;Seyve Villard;5284971
1984;Outros;Seyve Villard 5276;0
1984;Outros;Seyve Villard 12375;0
1984;Outros;Tardia de Caxias;0
1984;Outros;Outras(2);0
1985;Tintas;TINTAS;385216611
1985;Outros;Bacarina;55878
1985;Outros;Bailey;0
1985;Outros;Bordo;36787283
1985;Outros;Bourdin (S);0
1985;Outros;BRS Carmen;0
1985;Outros;BRS Cora;0
1985;Outros;BRS Magna;0
1985;Outros;BRS Margot;0
1985;Outros;BRS Morena;0
1985;Outros;BRS Núbia;0
1985;Outros;BRS Rúbea;0
1985;Outros;BRS Violeta;0
1985;Outros;BRS Vitória;0
1985;Outros;Champagnon (Champanheta);0
1985;Outros;Coleções;0
1985;Outros;Concord;17270192
1985;Outros;Concord clone 30;0
1985;Outros;Couderc;7341937
1985;Outros;Cynthiana(1);467677
1985;Outros;Herbemont;47677634
1985;Outros;IAC 138022;0
1985;Outros;Isabel;261311720
1985;Outros;Isabel Precoce;0
1985;Outros;Jacquez;883337
1985;Outros;Kyoko;0
1985;Outros;Landot;21485
1985;Outros;Mistura de uvas americanas tinto;0
1985;Outros;Oberlin;177
1985;Outros;Othello;4862
1985;Outros;Paco;0
1985;Outros;Patricia;0
1985;Outros;Seibel;13394429
1985;Outros;Seibel 2 (seibeleto);0
1985;Outros;Seyve Willard (Tinta);0
1985;Outros;Vênus;0
1985;Brancas;BRANCAS E ROSADAS;21256077
1985;Outros;Baco;1688
1985;Outros;Bokay;0
1985;Outros;BRS Bibiana;0
1985;Outros;BRS Clara;0
1985;Outros;BRS Lorena;0
1985;Outros;Couderc 13;906354
1985;Outros;Delaware;0
1985;Outros;Dona Zillá;0
1985;Outros;Dut Chess;0
1985;Outros;Goethe;301062
1985;Outros;IAC;0
1985;Outros;Juliana;0
1985;Outros;Martha;9096
1985;Outros;Mistura de uvas americanas;0
1985;Outros;Moscato Embrapa;0
1985;Outros;Niagara;14685699
1985;Outros;Niagara Branca;0
1985;Outros;Niagara Rosada;0
1985;Outros;Poloske;0
1985;Outros;Seleções;0
1985;Outros;Seyve Villard;5234899
1985;Outros;Seyve Villard 5276;0
1985;Outros;Seyve Villard 12375;117279
1985;Outros;Tardia de Caxias;0
1985;Outros;Outras(2);0
1986;Tintas;TINTAS;225069529
1986;Outros;Bacarina;26538
1986;Outros;Bailey;0
1986;Outros;Bordo;23956474
1986;Outros;Bourdin (S);0
1986;Outros;BRS Carmen;0
1986;Outros;BRS Cora;0
1986;Outros;BRS Magna;0
1986;Outros;BRS Margot;0
1986;Outros;BRS Morena;0
1986;Outros;BRS Núbia;0
1986;Outros;BRS Rúbea;0
1986;Outros;BRS Violeta;0
1986;Outros;BRS Vitória;0
1986;Outros;Champagnon (Champanheta);0
1986;Outros;Coleções;0
1986;Outros;Concord;8864661
1986;Outros;Concord clone 30;0
1986;Outros;Couderc;5474248
1986;Outros;Cynthiana(1);304481
1986;Outros;Herbemont;29438543
1986;Outros;IAC 138022;0
1986;Outros;Isabel;148440133
1986;Outros;Isabel Precoce;0
1986;Outros;Jacquez;608629
1986;Outros;Kyoko;0
1986;Outros;Landot;5953
1986;Outros;Mistura de uvas americanas tinto;0
1986;Outros;Oberlin;4770
1986;Outros;Othello;4488
1986;Outros;Paco;0
1986;Outros;Patricia;0
1986;Outros;Seibel;7940611
1986;Outros;Seibel 2 (seibeleto);0
1986;Outros;Seyve Willard (Tinta);0
1986;Outros;Vênus;0
1986;Brancas;BRANCAS E ROSADAS;14188471
1986;Outros;Baco;0
1986;Outros;Bokay;0
1986;Outros;BRS Bibiana;0
1986;Outros;BRS Clara;0
1986;Outros;BRS Lorena;0
1986;Outros;Couderc 13;982883
1986;Outros;Delaware;0
1986;Outros;Dona Zillá;0
1986;Outros;Dut Chess;0
1986;Outros;Goethe;363437
1986;Outros;IAC;0
1986;Outros;Juliana;0
1986;Outros;Martha;1155
1986;Outros;Mistura de uvas americanas;0
1986;Outros;Moscato Embrapa;0
1986;Outros;Niagara;9191120
1986;Outros;Niagara Branca;0
1986;Outros;Niagara Rosada;0
1986;Outros;Poloske;0
1986;Outros;Seleções;0
1986;Outros;Seyve Villard;3649876
1986;Outros;Seyve Villard 5276;0
1986;Outros;Seyve Villard 12375;0
1986;Outros;Tardia de Caxias;0
1986;Outros;Outras(2);0
1987;Tintas;TINTAS;218625428
1987;Outros;Bacarina;40547
1987;Outros;Bailey;0
1987;Outros;Bordo;22318163
1987;Outros;Bourdin (S);0
1987;Outros;BRS Carmen;0
1987;Outros;BRS Cora;0
1987;Outros;BRS Magna;0
1987;Outros;BRS Margot;0
1987;Outros;BRS Morena;0
1987;Outros;BRS Núbia;0
1987;Outros;BRS Rúbea;0
1987;Outros;BRS Violeta;0
1987;Outros;BRS Vitória;0
1987;Outros;Champagnon (Champanheta);0
1987;Outros;Coleções;0
1987;Outros;Concord;11047563
1987;Outros;Concord clone 30;0
1987;Outros;Couderc;6244818
1987;Outros;Cynthiana(1);286589
1987;Outros;Herbemont;29335178
1987;Outros;IAC 138022;0
1987;Outros;Isabel;140066153
1987;Outros;Isabel Precoce;0
1987;Outros;Jacquez;532204
1987;Outros;Kyoko;0
1987;Outros;Landot;3078
1987;Outros;Mistura de uvas americanas tinto;0
1987;Outros;Oberlin;85
1987;Outros;Othello;3295
1987;Outros;Paco;0
1987;Outros;Patricia;0
1987;Outros;Seibel;8747755
1987;Outros;Seibel 2 (seibeleto);0
1987;Outros;Seyve Willard (Tinta);0
1987;Outros;Vênus;0
1987;Brancas;BRANCAS E ROSADAS;17527966
1987;Outros;Baco;0
1987;Outros;Bokay;0
1987;Outros;BRS Bibiana;0
1987;Outros;BRS Clara;0
1987;Outros;BRS Lorena;0
1987;Outros;Couderc 13;1977492
1987;Outros;Delaware;0
1987;Outros;Dona Zillá;0
1987;Outros;Dut Chess;0
1987;Outros;Goethe;178750
1987;Outros;IAC;0
1987;Outros;Juliana;0
1987;Outros;Martha;3200
1987;Outros;Mistura de uvas americanas;0
1987;Outros;Moscato Embrapa;0
1987;Outros;Niagara;12590860
1987;Outros;Niagara Branca;0
1987;Outros;Niagara Rosada;0
1987;Outros;Poloske;0
1987;Outros;Seleções;0
1987;Outros;Seyve Villard;2777664
1987;Outros;Seyve Villard 5276;0
1987;Outros;Seyve Villard 12375;0
1987;Outros;Tardia de Caxias;0
1987;Outros;Outras(2);0
1988;Tintas;TINTAS;359389651
1988;Outros;Bacarina;0
1988;Outros;Bailey;0
1988;Outros;Bordo;34047360
1988;Outros;Bourdin (S);0
1988;Outros;BRS Carmen;0
1988;Outros;BRS Cora;0
1988;Outros;BRS Magna;0
1988;Outros;BRS Margot;0
1988;Outros;BRS Morena;0
1988;Outros;BRS Núbia;0
1988;Outros;BRS Rúbea;0
1988;Outros;BRS Violeta;0
1988;Outros;BRS Vitória;0
1988;Outros;Champagnon (Champanheta);0
1988;Outros;Coleções;0
1988;Outros;Concord;16295035
1988;Outros;Concord clone 30;0
1988;Outros;Couderc;6141396
1988;Outros;Cynthiana(1);397685
1988;Outros;Herbemont;46197631
1988;Outros;IAC 138022;0
1988;Outros;Isabel;235678802
1988;Outros;Isabel Precoce;0
1988;Outros;Jacquez;841551
1988;Outros;Kyoko;0
1988;Outros;Landot;8728
1988;Outros;Mistura de uvas americanas tinto;0
1988;Outros;Oberlin;460
1988;Outros;Othello;91992
1988;Outros;Paco;0
1988;Outros;Patricia;0
1988;Outros;Seibel;19689011
1988;Outros;Seibel 2 (seibeleto);0
1988;Outros;Seyve Willard (Tinta);0
1988;Outros;Vênus;0
1988;Brancas;BRANCAS E ROSADAS;27423226
1988;Outros;Baco;0
1988;Outros;Bokay;0
1988;Outros;BRS Bibiana;0
1988;Outros;BRS Clara;0
1988;Outros;BRS Lorena;0
1988;Outros;Couderc 13;2218296
1988;Outros;Delaware;0
1988;Outros;Dona Zillá;0
1988;Outros;Dut Chess;0
1988;Outros;Goethe;433377
1988;Outros;IAC;0
1988;Outros;Juliana;0
1988;Outros;Martha;5482
1988;Outros;Mistura de uvas americanas;0
1988;Outros;Moscato Embrapa;0
1988;Outros;Niagara;18884834
1988;Outros;Niagara Branca;0
1988;Outros;Niagara Rosada;0
1988;Outros;Poloske;0
1988;Outros;Seleções;0
1988;Outros;Seyve Villard;5881237
1988;Outros;Seyve Villard 5276;0
1988;Outros;Seyve Villard 12375;0
1988;Outros;Tardia de Caxias;0
1988;Outros;Outras(2);0
1989;Tintas;TINTAS;254480942
1989;Outros;Bacarina;0
1989;Outros;Bailey;0
1989;Outros;Bordo;32102192
1989;Outros;Bourdin (S);0
1989;Outros;BRS Carmen;0
1989;Outros;BRS Cora;0
1989;Outros;BRS Magna;0
1989;Outros;BRS Margot;0
1989;Outros;BRS Morena;0
1989;Outros;BRS Núbia;0
1989;Outros;BRS Rúbea;0
1989;Outros;BRS Violeta;0
1989;Outros;BRS Vitória;0
1989;Outros;Champagnon (Champanheta);0
1989;Outros;Coleções;0
1989;Outros;Concord;12222671
1989;Outros;Concord clone 30;0
1989;Outros;Couderc;8457905
1989;Outros;Cynthiana(1);327562
1989;Outros;Herbemont;29443570
1989;Outros;IAC 138022;0
1989;Outros;Isabel;159406823
1989;Outros;Isabel Precoce;0
1989;Outros;Jacquez;804883
1989;Outros;Kyoko;0
1989;Outros;Landot;2005
1989;Outros;Mistura de uvas americanas tinto;0
1989;Outros;Oberlin;276
1989;Outros;Othello;72780
1989;Outros;Paco;0
1989;Outros;Patricia;0
1989;Outros;Seibel;11640275
1989;Outros;Seibel 2 (seibeleto);0
1989;Outros;Seyve Willard (Tinta);0
1989;Outros;Vênus;0
1989;Brancas;BRANCAS E ROSADAS;25521025
1989;Outros;Baco;448
1989;Outros;Bokay;0
1989;Outros;BRS Bibiana;0
1989;Outros;BRS Clara;0
1989;Outros;BRS Lorena;0
1989;Outros;Couderc 13;2614887
1989;Outros;Delaware;0
1989;Outros;Dona Zillá;0
1989;Outros;Dut Chess;0
1989;Outros;Goethe;328972
1989;Outros;IAC;0
1989;Outros;Juliana;0
1989;Outros;Martha;8930
1989;Outros;Mistura de uvas americanas;0
1989;Outros;Moscato Embrapa;0
1989;Outros;Niagara;17211883
1989;Outros;Niagara Branca;245263
1989;Outros;Niagara Rosada;118763
1989;Outros;Poloske;0
1989;Outros;Seleções;0
1989;Outros;Seyve Villard;4991879
1989;Outros;Seyve Villard 5276;0
1989;Outros;Seyve Villard 12375;0
1989;Outros;Tardia de Caxias;0
1989;Outros;Outras(2);0
1990;Tintas;TINTAS;314756312
1990;Outros;Bacarina;0
1990;Outros;Bailey;0
1990;Outros;Bordo;32681255
1990;Outros;Bourdin (S);0
1990;Outros;BRS Carmen;0
1990;Outros;BRS Cora;0
1990;Outros;BRS Magna;0
1990;Outros;BRS Margot;0
1990;Outros;BRS Morena;0
1990;Outros;BRS Núbia;0
1990;Outros;BRS Rúbea;0
1990;Outros;BRS Violeta;0
1990;Outros;BRS Vitória;0
1990;Outros;Champagnon (Champanheta);0
1990;Outros;Coleções;0
1990;Outros;Concord;15417034
1990;Outros;Concord clone 30;0
1990;Outros;Couderc;6959591
1990;Outros;Cynthiana(1);342604
1990;Outros;Herbemont;33234026
1990;Outros;IAC 138022;0
1990;Outros;Isabel;210877130
1990;Outros;Isabel Precoce;0
1990;Outros;Jacquez;995409
1990;Outros;Kyoko;0
1990;Outros;Landot;3243
1990;Outros;Mistura de uvas americanas tinto;0
1990;Outros;Oberlin;91
1990;Outros;Othello;57552
1990;Outros;Paco;0
1990;Outros;Patricia;0
1990;Outros;Seibel;14188377
1990;Outros;Seibel 2 (seibeleto);0
1990;Outros;Seyve Willard (Tinta);0
1990;Outros;Vênus;0
1990;Brancas;BRANCAS E ROSADAS;28728839
1990;Outros;Baco;739
1990;Outros;Bokay;0
1990;Outros;BRS Bibiana;0
1990;Outros;BRS Clara;0
1990;Outros;BRS Lorena;0
1990;Outros;Couderc 13;2790853
1990;Outros;Delaware;0
1990;Outros;Dona Zillá;0
1990;Outros;Dut Chess;0
1990;Outros;Goethe;472611
1990;Outros;IAC;0
1990;Outros;Juliana;0
1990;Outros;Martha;4001
1990;Outros;Mistura de uvas americanas;0
1990;Outros;Moscato Embrapa;0
1990;Outros;Niagara;20800524
1990;Outros;Niagara Branca;0
1990;Outros;Niagara Rosada;477502
1990;Outros;Poloske;0
1990;Outros;Seleções;0
1990;Outros;Seyve Villard;4182609
1990;Outros;Seyve Villard 5276;0
1990;Outros;Seyve Villard 12375;0
1990;Outros;Tardia de Caxias;0
1990;Outros;Outras(2);0
1991;Tintas;TINTAS;217625877
1991;Outros;Bacarina;0
1991;Outros;Bailey;0
1991;Outros;Bordo;28036345
1991;Outros;Bourdin (S);0
1991;Outros;BRS Carmen;0
1991;Outros;BRS Cora;0
1991;Outros;BRS Magna;0
1991;Outros;BRS Margot;0
1991;Outros;BRS Morena;0
1991;Outros;BRS Núbia;0
1991;Outros;BRS Rúbea;0
1991;Outros;BRS Violeta;0
1991;Outros;BRS Vitória;0
1991;Outros;Champagnon (Champanheta);0
1991;Outros;Coleções;0
1991;Outros;Concord;14941796
1991;Outros;Concord clone 30;0
1991;Outros;Couderc;5270323
1991;Outros;Cynthiana(1);221319
1991;Outros;Herbemont;24856167
1991;Outros;IAC 138022;0
1991;Outros;Isabel;132328198
1991;Outros;Isabel Precoce;0
1991;Outros;Jacquez;1687679
1991;Outros;Kyoko;0
1991;Outros;Landot;5831
1991;Outros;Mistura de uvas americanas tinto;0
1991;Outros;Oberlin;0
1991;Outros;Othello;50940
1991;Outros;Paco;0
1991;Outros;Patricia;0
1991;Outros;Seibel;10227279
1991;Outros;Seibel 2 (seibeleto);0
1991;Outros;Seyve Willard (Tinta);0
1991;Outros;Vênus;0
1991;Brancas;BRANCAS E ROSADAS;23233994
1991;Outros;Baco;1699
1991;Outros;Bokay;0
1991;Outros;BRS Bibiana;0
1991;Outros;BRS Clara;0
1991;Outros;BRS Lorena;0
1991;Outros;Couderc 13;2506363
1991;Outros;Delaware;0
1991;Outros;Dona Zillá;0
1991;Outros;Dut Chess;0
1991;Outros;Goethe;431040
1991;Outros;IAC;0
1991;Outros;Juliana;0
1991;Outros;Martha;1449
1991;Outros;Mistura de uvas americanas;0
1991;Outros;Moscato Embrapa;0
1991;Outros;Niagara;17234514
1991;Outros;Niagara Branca;0
1991;Outros;Niagara Rosada;245082
1991;Outros;Poloske;0
1991;Outros;Seleções;0
1991;Outros;Seyve Villard;2813847
1991;Outros;Seyve Villard 5276;0
1991;Outros;Seyve Villard 12375;0
1991;Outros;Tardia de Caxias;0
1991;Outros;Outras(2);0
1992;Tintas;TINTAS;263373326
1992;Outros;Bacarina;0
1992;Outros;Bailey;0
1992;Outros;Bordo;32595535
1992;Outros;Bourdin (S);0
1992;Outros;BRS Carmen;0
1992;Outros;BRS Cora;0
1992;Outros;BRS Magna;0
1992;Outros;BRS Margot;0
1992;Outros;BRS Morena;0
1992;Outros;BRS Núbia;0
1992;Outros;BRS Rúbea;0
1992;Outros;BRS Violeta;0
1992;Outros;BRS Vitória;0
1992;Outros;Champagnon (Champanheta);0
1992;Outros;Coleções;0
1992;Outros;Concord;14188621
1992;Outros;Concord clone 30;0
1992;Outros;Couderc;6545413
1992;Outros;Cynthiana(1);321747
1992;Outros;Herbemont;29784144
1992;Outros;IAC 138022;0
1992;Outros;Isabel;164527740
1992;Outros;Isabel Precoce;0
1992;Outros;Jacquez;1586195
1992;Outros;Kyoko;0
1992;Outros;Landot;1472
1992;Outros;Mistura de uvas americanas tinto;0
1992;Outros;Oberlin;0
1992;Outros;Othello;37109
1992;Outros;Paco;0
1992;Outros;Patricia;0
1992;Outros;Seibel;13785350
1992;Outros;Seibel 2 (seibeleto);0
1992;Outros;Seyve Willard (Tinta);0
1992;Outros;Vênus;0
1992;Brancas;BRANCAS E ROSADAS;19198967
1992;Outros;Baco;1262
1992;Outros;Bokay;0
1992;Outros;BRS Bibiana;0
1992;Outros;BRS Clara;0
1992;Outros;BRS Lorena;0
1992;Outros;Couderc 13;3007751
1992;Outros;Delaware;0
1992;Outros;Dona Zillá;0
1992;Outros;Dut Chess;0
1992;Outros;Goethe;74765
1992;Outros;IAC;0
1992;Outros;Juliana;0
1992;Outros;Martha;2100
1992;Outros;Mistura de uvas americanas;0
1992;Outros;Moscato Embrapa;0
1992;Outros;Niagara;12657729
1992;Outros;Niagara Branca;0
1992;Outros;Niagara Rosada;388417
1992;Outros;Poloske;0
1992;Outros;Seleções;0
1992;Outros;Seyve Villard;3066943
1992;Outros;Seyve Villard 5276;0
1992;Outros;Seyve Villard 12375;0
1992;Outros;Tardia de Caxias;0
1992;Outros;Outras(2);0
1993;Tintas;TINTAS;258584904
1993;Outros;Bacarina;0
1993;Outros;Bailey;0
1993;Outros;Bordo;31680138
1993;Outros;Bourdin (S);0
1993;Outros;BRS Carmen;0
1993;Outros;BRS Cora;0
1993;Outros;BRS Magna;0
1993;Outros;BRS Margot;0
1993;Outros;BRS Morena;0
1993;Outros;BRS Núbia;0
1993;Outros;BRS Rúbea;0
1993;Outros;BRS Violeta;0
1993;Outros;BRS Vitória;0
1993;Outros;Champagnon (Champanheta);0
1993;Outros;Coleções;0
1993;Outros;Concord;19215089
1993;Outros;Concord clone 30;0
1993;Outros;Couderc;7880808
1993;Outros;Cynthiana(1);394647
1993;Outros;Herbemont;25696041
1993;Outros;IAC 138022;0
1993;Outros;Isabel;160040350
1993;Outros;Isabel Precoce;0
1993;Outros;Jacquez;1511782
1993;Outros;Kyoko;0
1993;Outros;Landot;575
1993;Outros;Mistura de uvas americanas tinto;0
1993;Outros;Oberlin;0
1993;Outros;Othello;65870
1993;Outros;Paco;0
1993;Outros;Patricia;0
1993;Outros;Seibel;12099604
1993;Outros;Seibel 2 (seibeleto);0
1993;Outros;Seyve Willard (Tinta);0
1993;Outros;Vênus;0
1993;Brancas;BRANCAS E ROSADAS;28443405
1993;Outros;Baco;0
1993;Outros;Bokay;0
1993;Outros;BRS Bibiana;0
1993;Outros;BRS Clara;0
1993;Outros;BRS Lorena;0
1993;Outros;Couderc 13;2841307
1993;Outros;Delaware;0
1993;Outros;Dona Zillá;0
1993;Outros;Dut Chess;0
1993;Outros;Goethe;76160
1993;Outros;IAC;0
1993;Outros;Juliana;0
1993;Outros;Martha;0
1993;Outros;Mistura de uvas americanas;0
1993;Outros;Moscato Embrapa;0
1993;Outros;Niagara;21246181
1993;Outros;Niagara Branca;0
1993;Outros;Niagara Rosada;919565
1993;Outros;Poloske;0
1993;Outros;Seleções;0
1993;Outros;Seyve Villard;3360192
1993;Outros;Seyve Villard 5276;0
1993;Outros;Seyve Villard 12375;0
1993;Outros;Tardia de Caxias;0
1993;Outros;Outras(2);0
1994;Tintas;TINTAS;298954232
1994;Outros;Bacarina;0
1994;Outros;Bailey;0
1994;Outros;Bordo;35680856
1994;Outros;Bourdin (S);78952
1994;Outros;BRS Carmen;0
1994;Outros;BRS Cora;0
1994;Outros;BRS Magna;0
1994;Outros;BRS Margot;0
1994;Outros;BRS Morena;0
1994;Outros;BRS Núbia;0
1994;Outros;BRS Rúbea;0
1994;Outros;BRS Violeta;0
1994;Outros;BRS Vitória;0
1994;Outros;Champagnon (Champanheta);0
1994;Outros;Coleções;0
1994;Outros;Concord;21325339
1994;Outros;Concord clone 30;0
1994;Outros;Couderc;10306977
1994;Outros;Cynthiana(1);304456
1994;Outros;Herbemont;29001540
1994;Outros;IAC 138022;508580
1994;Outros;Isabel;176725596
1994;Outros;Isabel Precoce;0
1994;Outros;Jacquez;4133466
1994;Outros;Kyoko;0
1994;Outros;Landot;1760
1994;Outros;Mistura de uvas americanas tinto;0
1994;Outros;Oberlin;62
1994;Outros;Othello;70019
1994;Outros;Paco;0
1994;Outros;Patricia;0
1994;Outros;Seibel;20816629
1994;Outros;Seibel 2 (seibeleto);0
1994;Outros;Seyve Willard (Tinta);0
1994;Outros;Vênus;0
1994;Brancas;BRANCAS E ROSADAS;29216963
1994;Outros;Baco;1952
1994;Outros;Bokay;0
1994;Outros;BRS Bibiana;0
1994;Outros;BRS Clara;0
1994;Outros;BRS Lorena;0
1994;Outros;Couderc 13;2341773
1994;Outros;Delaware;0
1994;Outros;Dona Zillá;0
1994;Outros;Dut Chess;0
1994;Outros;Goethe;361587
1994;Outros;IAC;0
1994;Outros;Juliana;0
1994;Outros;Martha;0
1994;Outros;Mistura de uvas americanas;0
1994;Outros;Moscato Embrapa;0
1994;Outros;Niagara;21892480
1994;Outros;Niagara Branca;94323
1994;Outros;Niagara Rosada;1552087
1994;Outros;Poloske;0
1994;Outros;Seleções;0
1994;Outros;Seyve Villard;2818418
1994;Outros;Seyve Villard 5276;0
1994;Outros;Seyve Villard 12375;154343
1994;Outros;Tardia de Caxias;0
1994;Outros;Outras(2);0
1995;Tintas;TINTAS;313953430
1995;Outros;Bacarina;0
1995;Outros;Bailey;0
1995;Outros;Bordo;36409536
1995;Outros;Bourdin (S);0
1995;Outros;BRS Carmen;0
1995;Outros;BRS Cora;0
1995;Outros;BRS Magna;0
1995;Outros;BRS Margot;0
1995;Outros;BRS Morena;0
1995;Outros;BRS Núbia;0
1995;Outros;BRS Rúbea;0
1995;Outros;BRS Violeta;0
1995;Outros;BRS Vitória;0
1995;Outros;Champagnon (Champanheta);0
1995;Outros;Coleções;0
1995;Outros;Concord;19710821
1995;Outros;Concord clone 30;0
1995;Outros;Couderc;8015634
1995;Outros;Cynthiana(1);368619
1995;Outros;Herbemont;31362294
1995;Outros;IAC 138022;0
1995;Outros;Isabel;199803720
1995;Outros;Isabel Precoce;0
1995;Outros;Jacquez;1662439
1995;Outros;Kyoko;0
1995;Outros;Landot;935
1995;Outros;Mistura de uvas americanas tinto;0
1995;Outros;Oberlin;0
1995;Outros;Othello;43847
1995;Outros;Paco;0
1995;Outros;Patricia;0
1995;Outros;Seibel;16575585
1995;Outros;Seibel 2 (seibeleto);0
1995;Outros;Seyve Willard (Tinta);0
1995;Outros;Vênus;0
1995;Brancas;BRANCAS E ROSADAS;30114221
1995;Outros;Baco;1048
1995;Outros;Bokay;0
1995;Outros;BRS Bibiana;0
1995;Outros;BRS Clara;0
1995;Outros;BRS Lorena;0
1995;Outros;Couderc 13;3376162
1995;Outros;Delaware;0
1995;Outros;Dona Zillá;0
1995;Outros;Dut Chess;0
1995;Outros;Goethe;47140
1995;Outros;IAC;0
1995;Outros;Juliana;0
1995;Outros;Martha;4454
1995;Outros;Mistura de uvas americanas;0
1995;Outros;Moscato Embrapa;0
1995;Outros;Niagara;22138607
1995;Outros;Niagara Branca;0
1995;Outros;Niagara Rosada;1454485
1995;Outros;Poloske;0
1995;Outros;Seleções;0
1995;Outros;Seyve Villard;3092325
1995;Outros;Seyve Villard 5276;0
1995;Outros;Seyve Villard 12375;0
1995;Outros;Tardia de Caxias;0
1995;Outros;Outras(2);0
1996;Tintas;TINTAS;231499856
1996;Outros;Bacarina;0
1996;Outros;Bailey;0
1996;Outros;Bordo;31280138
1996;Outros;Bourdin (S);0
1996;Outros;BRS Carmen;0
1996;Outros;BRS Cora;0
1996;Outros;BRS Magna;0
1996;Outros;BRS Margot;0
1996;Outros;BRS Morena;0
1996;Outros;BRS Núbia;0
1996;Outros;BRS Rúbea;0
1996;Outros;BRS Violeta;0
1996;Outros;BRS Vitória;0
1996;Outros;Champagnon (Champanheta);0
1996;Outros;Coleções;0
1996;Outros;Concord;16894753
1996;Outros;Concord clone 30;0
1996;Outros;Couderc;8736532
1996;Outros;Cynthiana(1);415262
1996;Outros;Herbemont;21055147
1996;Outros;IAC 138022;0
1996;Outros;Isabel;137107664
1996;Outros;Isabel Precoce;0
1996;Outros;Jacquez;1817283
1996;Outros;Kyoko;0
1996;Outros;Landot;0
1996;Outros;Mistura de uvas americanas tinto;0
1996;Outros;Oberlin;0
1996;Outros;Othello;25953
1996;Outros;Paco;0
1996;Outros;Patricia;0
1996;Outros;Seibel;14167124
1996;Outros;Seibel 2 (seibeleto);0
1996;Outros;Seyve Willard (Tinta);0
1996;Outros;Vênus;0
1996;Brancas;BRANCAS E ROSADAS;21299828
1996;Outros;Baco;1482
1996;Outros;Bokay;0
1996;Outros;BRS Bibiana;0
1996;Outros;BRS Clara;0
1996;Outros;BRS Lorena;0
1996;Outros;Couderc 13;2627423
1996;Outros;Delaware;0
1996;Outros;Dona Zillá;0
1996;Outros;Dut Chess;0
1996;Outros;Goethe;341189
1996;Outros;IAC;0
1996;Outros;Juliana;0
1996;Outros;Martha;995
1996;Outros;Mistura de uvas americanas;0
1996;Outros;Moscato Embrapa;0
1996;Outros;Niagara;14560449
1996;Outros;Niagara Branca;15406
1996;Outros;Niagara Rosada;1391996
1996;Outros;Poloske;0
1996;Outros;Seleções;0
1996;Outros;Seyve Villard;2311312
1996;Outros;Seyve Villard 5276;0
