ano;tipo_uva;cultivar;quantidade
1982;Outros;Malvasia di Candia;0
1982;Outros;Malvasia Istriana;0
1982;Outros;Mistura de uvas viníferas branco;0
1982;Outros;Mistura de uvas viníferas rosado;0
1982;Outros;Moscato Branco;13984946
1982;Outros;Moscato Canelli;0
1982;Outros;Moscato Giallo;0
1982;Outros;Moscato Nazareno;0
1982;Outros;Moscato Bianco R2;0
1982;Outros;Moscato de Alexandria;0
1982;Outros;Moscato Rosado;0
1982;Outros;Muscat à Petits Grains;0
1982;Outros;Muller Thurgau;0
1982;Outros;Muscadelle;0
1982;Outros;Ora;0
1982;Outros;Palomino;5687
1982;Outros;Petit Manseng;0
1982;Outros;Peverella;2423524
1982;Outros;Pinot Blanc;1825
1982;Outros;Pinot Gris;0
1982;Outros;Prosecco;7771
1982;Outros;Red Veltliner;4240
1982;Outros;Riesling Italico;3752318
1982;Outros;Riesling Renano;0
1982;Outros;Sauvignon Blanc(2);122285
1982;Outros;Sauvignon Gris;0
1982;Outros;Seara Nova;5300
1982;Outros;Semillon;2699929
1982;Outros;Schonburger;0
1982;Outros;Sylvaner;14451
1982;Outros;Tocai Friulano;0
1982;Outros;Trebbiano;20630475
1982;Outros;Trebbiano Toscano;0
1982;Outros;Verdea;305
1982;Outros;Verdelho;0
1982;Outros;Verdiso;24470
1982;Outros;Vermentino;717
1982;Outros;Vernaccia;428996
1982;Outros;Viogner;0
1982;Outros;Viognier;0
1982;Outros;Outras(3);0
1983;Tintas;TINTAS;22168465
1983;Outros;Alicante Bouschet;0
1983;Outros;Ancelota;0
1983;Outros;Aramon;0
1983;Outros;Alfrocheiro;0
1983;Outros;Arinarnoa;0
1983;Outros;Aspirant Bouschet;0
1983;Outros;Barbera;7521496
1983;Outros;Bonarda;1502343
1983;Outros;Cabernet Franc;7437092
1983;Outros;Cabernet Sauvignon;7700
1983;Outros;Caladoc;0
1983;Outros;Campanario;0
1983;Outros;Canaiolo;403013
1983;Outros;Carignan;463
1983;Outros;Carmenere;19499
1983;Outros;Castelão;0
1983;Outros;Corvina;0
1983;Outros;Croatina;0
1983;Outros;Cinsaut;11047
1983;Outros;Dom Felder;0
1983;Outros;Dolcetto;0
1983;Outros;Durif;3052
1983;Outros;Egiodola;0
1983;Outros;Ekigaina;0
1983;Outros;Festival (Sugraone);0
1983;Outros;Franconia;0
1983;Outros;Freisa;213
1983;Outros;Gamay St Romain;430780
1983;Outros;Gamay Beaujolais;0
1983;Outros;Grand Noir;0
1983;Outros;Grenache;12094
1983;Outros;Jaen;0
1983;Outros;Lagrein;0
1983;Outros;Lambrusco;13145
1983;Outros;Malbec;18205
1983;Outros;Marzemina;115906
1983;Outros;Merlot;3099201
1983;Outros;Marselan;0
1983;Outros;Mistura de uvas viníferas tinto;0
1983;Outros;Molinera;0
1983;Outros;Montepulciano;0
1983;Outros;Moscato Bailey;0
1983;Outros;Napa Gamay;0
1983;Outros;Nebbiolo;0
1983;Outros;Petit Verdot;0
1983;Outros;Petite Sirah;836158
1983;Outros;Pinotage;0
1983;Outros;Pinot Noir;14049
1983;Outros;Pinot Saint George;0
1983;Outros;Piriquita;0
1983;Outros;Primitivo;0
1983;Outros;Rebo;0
1983;Outros;Refosco;0
1983;Outros;Rondinella;0
1983;Outros;Ruby Cabernet;0
1983;Outros;Sangiovese;173104
1983;Outros;Saperavi;0
1983;Outros;Sira (falsa);484585
1983;Outros;Tannat;65320
1983;Outros;Tempranillo;0
1983;Outros;Teroldego;0
1983;Outros;Torrontes;0
1983;Outros;Tinta Barroca;0
1983;Outros;Tinta Roriz;0
1983;Outros;Touriga Francesa;0
1983;Outros;Touriga Nacional;0
1983;Outros;Tinta Madeira;0
1983;Outros;Tintoria;0
1983;Outros;Trincdeira;0
1983;Outros;Trousseau;0
1983;Outros;Zinfandel;0
1983;Outros;Outras1;0
1983;Brancas;BRANCAS E ROSADAS;32040687
1983;Outros;Aliatico;0
1983;Outros;Aligote;756
1983;Outros;Altesse;12938
1983;Outros;Alvarinho;0
1983;Outros;Arriloba;0
1983;Outros;Auxerrois;0
1983;Outros;Burger;0
1983;Outros;Chardonnay;12370
1983;Outros;Chasselas;34988
1983;Outros;Chenin Blanc;14681
1983;Outros;Clairette(1);5834
1983;Outros;Colombard;0
1983;Outros;Flora;28568
1983;Outros;Garganega;0
1983;Outros;Gewurztraminer;2438
1983;Outros;Gouveio;0
1983;Outros;Gros Manseng;0
1983;Outros;Italia (Pirovano 65) (PE);0
1983;Outros;Maccabeo;0
1983;Outros;Malvasia;1526008
1983;Outros;Malvasia Amarela;0
1983;Outros;Malvasia Bianca;0
1983;Outros;Malvasia Chianti;0
1983;Outros;Malvasia Verde;0
1983;Outros;Malvasia di Candia;0
1983;Outros;Malvasia Istriana;0
1983;Outros;Mistura de uvas viníferas branco;0
1983;Outros;Mistura de uvas viníferas rosado;0
1983;Outros;Moscato Branco;9067746
1983;Outros;Moscato Canelli;0
1983;Outros;Moscato Giallo;0
1983;Outros;Moscato Nazareno;0
1983;Outros;Moscato Bianco R2;0
1983;Outros;Moscato de Alexandria;0
1983;Outros;Moscato Rosado;0
1983;Outros;Muscat à Petits Grains;0
1983;Outros;Muller Thurgau;0
1983;Outros;Muscadelle;0
1983;Outros;Ora;0
1983;Outros;Palomino;7328
1983;Outros;Petit Manseng;0
1983;Outros;Peverella;1375905
1983;Outros;Pinot Blanc;9076
1983;Outros;Pinot Gris;0
1983;Outros;Prosecco;8211
1983;Outros;Red Veltliner;1499
1983;Outros;Riesling Italico;3402460
1983;Outros;Riesling Renano;0
1983;Outros;Sauvignon Blanc(2);109219
1983;Outros;Sauvignon Gris;0
1983;Outros;Seara Nova;165
1983;Outros;Semillon;2868842
1983;Outros;Schonburger;0
1983;Outros;Sylvaner;34377
1983;Outros;Tocai Friulano;0
1983;Outros;Trebbiano;13105231
1983;Outros;Trebbiano Toscano;0
1983;Outros;Verdea;1315
1983;Outros;Verdelho;0
1983;Outros;Verdiso;9251
1983;Outros;Vermentino;17866
1983;Outros;Vernaccia;383615
1983;Outros;Viogner;0
1983;Outros;Viognier;0
1983;Outros;Outras(3);0
1984;Tintas;TINTAS;22290855
1984;Outros;Alicante Bouschet;3226
1984;Outros;Ancelota;0
1984;Outros;Aramon;0
1984;Outros;Alfrocheiro;0
1984;Outros;Arinarnoa;0
1984;Outros;Aspirant Bouschet;0
1984;Outros;Barbera;5947760
1984;Outros;Bonarda;1164038
1984;Outros;Cabernet Franc;7286708
1984;Outros;Cabernet Sauvignon;46979
1984;Outros;Caladoc;0
1984;Outros;Campanario;910
1984;Outros;Canaiolo;345227
1984;Outros;Carignan;546
1984;Outros;Carmenere;123660
1984;Outros;Castelão;0
1984;Outros;Corvina;0
1984;Outros;Croatina;0
1984;Outros;Cinsaut;13522
1984;Outros;Dom Felder;0
1984;Outros;Dolcetto;0
1984;Outros;Durif;0
1984;Outros;Egiodola;0
1984;Outros;Ekigaina;0
1984;Outros;Festival (Sugraone);0
1984;Outros;Franconia;0
1984;Outros;Freisa;0
1984;Outros;Gamay St Romain;519843
1984;Outros;Gamay Beaujolais;0
1984;Outros;Grand Noir;0
1984;Outros;Grenache;16473
1984;Outros;Jaen;0
1984;Outros;Lagrein;0
1984;Outros;Lambrusco;28317
1984;Outros;Malbec;22839
1984;Outros;Marzemina;231695
1984;Outros;Merlot;4939522
1984;Outros;Marselan;0
1984;Outros;Mistura de uvas viníferas tinto;0
1984;Outros;Molinera;0
1984;Outros;Montepulciano;0
1984;Outros;Moscato Bailey;0
1984;Outros;Napa Gamay;107495
1984;Outros;Nebbiolo;0
1984;Outros;Petit Verdot;0
1984;Outros;Petite Sirah;33693
1984;Outros;Pinotage;5861
1984;Outros;Pinot Noir;37268
1984;Outros;Pinot Saint George;0
1984;Outros;Piriquita;0
1984;Outros;Primitivo;0
1984;Outros;Rebo;0
1984;Outros;Refosco;0
1984;Outros;Rondinella;0
1984;Outros;Ruby Cabernet;204
1984;Outros;Sangiovese;173005
1984;Outros;Saperavi;0
1984;Outros;Sira (falsa);1176744
1984;Outros;Tannat;65320
1984;Outros;Tempranillo;0
1984;Outros;Teroldego;0
1984;Outros;Torrontes;0
1984;Outros;Tinta Barroca;0
1984;Outros;Tinta Roriz;0
1984;Outros;Touriga Francesa;0
1984;Outros;Touriga Nacional;0
1984;Outros;Tinta Madeira;0
1984;Outros;Tintoria;0
1984;Outros;Trincdeira;0
1984;Outros;Trousseau;0
1984;Outros;Zinfandel;0
1984;Outros;Outras1;0
1984;Brancas;BRANCAS E ROSADAS;41615070
1984;Outros;Aliatico;0
1984;Outros;Aligote;938
1984;Outros;Altesse;15903
1984;Outros;Alvarinho;0
1984;Outros;Arriloba;0
1984;Outros;Auxerrois;0
1984;Outros;Burger;0
1984;Outros;Chardonnay;17191
1984;Outros;Chasselas;48466
1984;Outros;Chenin Blanc;14678
1984;Outros;Clairette(1);11168
1984;Outros;Colombard;0
1984;Outros;Flora;28570
1984;Outros;Garganega;0
1984;Outros;Gewurztraminer;8573
1984;Outros;Gouveio;0
1984;Outros;Gros Manseng;0
1984;Outros;Italia (Pirovano 65) (PE);0
1984;Outros;Maccabeo;0
1984;Outros;Malvasia;1886676
1984;Outros;Malvasia Amarela;0
1984;Outros;Malvasia Bianca;0
1984;Outros;Malvasia Chianti;0
1984;Outros;Malvasia Verde;0
1984;Outros;Malvasia di Candia;7318
1984;Outros;Malvasia Istriana;0
1984;Outros;Mistura de uvas viníferas branco;0
1984;Outros;Mistura de uvas viníferas rosado;0
1984;Outros;Moscato Branco;11156471
1984;Outros;Moscato Canelli;0
1984;Outros;Moscato Giallo;0
1984;Outros;Moscato Nazareno;0
1984;Outros;Moscato Bianco R2;0
1984;Outros;Moscato de Alexandria;0
1984;Outros;Moscato Rosado;0
1984;Outros;Muscat à Petits Grains;0
1984;Outros;Muller Thurgau;0
1984;Outros;Muscadelle;0
1984;Outros;Ora;0
1984;Outros;Palomino;19500
1984;Outros;Petit Manseng;0
1984;Outros;Peverella;1288629
1984;Outros;Pinot Blanc;15611
1984;Outros;Pinot Gris;0
1984;Outros;Prosecco;9327
1984;Outros;Red Veltliner;2440
1984;Outros;Riesling Italico;4557416
1984;Outros;Riesling Renano;5224
1984;Outros;Sauvignon Blanc(2);65207
1984;Outros;Sauvignon Gris;0
1984;Outros;Seara Nova;425
1984;Outros;Semillon;3930216
1984;Outros;Schonburger;0
1984;Outros;Sylvaner;41038
1984;Outros;Tocai Friulano;0
1984;Outros;Trebbiano;17582216
1984;Outros;Trebbiano Toscano;0
1984;Outros;Verdea;0
1984;Outros;Verdelho;0
1984;Outros;Verdiso;46048
1984;Outros;Vermentino;29380
1984;Outros;Vernaccia;826441
1984;Outros;Viogner;0
1984;Outros;Viognier;0
1984;Outros;Outras(3);0
1985;Tintas;TINTAS;30195343
1985;Outros;Alicante Bouschet;6807
1985;Outros;Ancelota;0
1985;Outros;Aramon;37384
1985;Outros;Alfrocheiro;0
1985;Outros;Arinarnoa;0
1985;Outros;Aspirant Bouschet;0
1985;Outros;Barbera;7290172
1985;Outros;Bonarda;1754291
1985;Outros;Cabernet Franc;10342293
1985;Outros;Cabernet Sauvignon;149527
1985;Outros;Caladoc;0
1985;Outros;Campanario;1660
1985;Outros;Canaiolo;455665
1985;Outros;Carignan;1733
1985;Outros;Carmenere;89699
1985;Outros;Castelão;0
1985;Outros;Corvina;0
1985;Outros;Croatina;0
1985;Outros;Cinsaut;7195
1985;Outros;Dom Felder;0
1985;Outros;Dolcetto;0
1985;Outros;Durif;0
1985;Outros;Egiodola;0
1985;Outros;Ekigaina;0
1985;Outros;Festival (Sugraone);0
1985;Outros;Franconia;0
1985;Outros;Freisa;4208
1985;Outros;Gamay St Romain;895817
1985;Outros;Gamay Beaujolais;48410
1985;Outros;Grand Noir;27537
1985;Outros;Grenache;0
1985;Outros;Jaen;0
1985;Outros;Lagrein;0
1985;Outros;Lambrusco;14360
1985;Outros;Malbec;39347
1985;Outros;Marzemina;352748
1985;Outros;Merlot;6965153
1985;Outros;Marselan;0
1985;Outros;Mistura de uvas viníferas tinto;0
1985;Outros;Molinera;0
1985;Outros;Montepulciano;0
1985;Outros;Moscato Bailey;0
1985;Outros;Napa Gamay;9665
1985;Outros;Nebbiolo;0
1985;Outros;Petit Verdot;0
1985;Outros;Petite Sirah;73075
1985;Outros;Pinotage;15236
1985;Outros;Pinot Noir;127953
1985;Outros;Pinot Saint George;0
1985;Outros;Piriquita;0
1985;Outros;Primitivo;0
1985;Outros;Rebo;0
1985;Outros;Refosco;0
1985;Outros;Rondinella;0
1985;Outros;Ruby Cabernet;426
1985;Outros;Sangiovese;144839
1985;Outros;Saperavi;0
1985;Outros;Sira (falsa);1272377
1985;Outros;Tannat;43800
1985;Outros;Tempranillo;0
1985;Outros;Teroldego;0
1985;Outros;Torrontes;0
1985;Outros;Tinta Barroca;0
1985;Outros;Tinta Roriz;0
1985;Outros;Touriga Francesa;0
1985;Outros;Touriga Nacional;0
1985;Outros;Tinta Madeira;2508
1985;Outros;Tintoria;21260
1985;Outros;Trincdeira;0
1985;Outros;Trousseau;0
1985;Outros;Zinfandel;198
1985;Outros;Outras1;0
1985;Brancas;BRANCAS E ROSADAS;66103513
1985;Outros;Aliatico;0
1985;Outros;Aligote;0
1985;Outros;Altesse;36111
1985;Outros;Alvarinho;0
1985;Outros;Arriloba;0
1985;Outros;Auxerrois;2020
1985;Outros;Burger;2665
1985;Outros;Chardonnay;191484
1985;Outros;Chasselas;160169
1985;Outros;Chenin Blanc;40276
1985;Outros;Clairette(1);13929
1985;Outros;Colombard;0
1985;Outros;Flora;53233
1985;Outros;Garganega;0
1985;Outros;Gewurztraminer;88037
1985;Outros;Gouveio;0
1985;Outros;Gros Manseng;0
1985;Outros;Italia (Pirovano 65) (PE);0
1985;Outros;Maccabeo;0
1985;Outros;Malvasia;3422293
1985;Outros;Malvasia Amarela;0
1985;Outros;Malvasia Bianca;0
1985;Outros;Malvasia Chianti;0
1985;Outros;Malvasia Verde;0
1985;Outros;Malvasia di Candia;0
1985;Outros;Malvasia Istriana;0
1985;Outros;Mistura de uvas viníferas branco;0
1985;Outros;Mistura de uvas viníferas rosado;0
1985;Outros;Moscato Branco;18464456
1985;Outros;Moscato Canelli;0
1985;Outros;Moscato Giallo;0
1985;Outros;Moscato Nazareno;0
1985;Outros;Moscato Bianco R2;0
1985;Outros;Moscato de Alexandria;0
1985;Outros;Moscato Rosado;0
1985;Outros;Muscat à Petits Grains;0
1985;Outros;Muller Thurgau;2028
1985;Outros;Muscadelle;0
1985;Outros;Ora;0
1985;Outros;Palomino;30395
1985;Outros;Petit Manseng;0
1985;Outros;Peverella;2630718
1985;Outros;Pinot Blanc;129010
1985;Outros;Pinot Gris;0
1985;Outros;Prosecco;108830
1985;Outros;Red Veltliner;4689
1985;Outros;Riesling Italico;7207668
1985;Outros;Riesling Renano;163005
1985;Outros;Sauvignon Blanc(2);190061
1985;Outros;Sauvignon Gris;0
1985;Outros;Seara Nova;1640
1985;Outros;Semillon;7393292
1985;Outros;Schonburger;0
1985;Outros;Sylvaner;73591
1985;Outros;Tocai Friulano;923
1985;Outros;Trebbiano;24178593
1985;Outros;Trebbiano Toscano;0
1985;Outros;Verdea;0
1985;Outros;Verdelho;7900
1985;Outros;Verdiso;23684
1985;Outros;Vermentino;32124
1985;Outros;Vernaccia;1450663
1985;Outros;Viogner;0
1985;Outros;Viognier;0
1985;Outros;Outras(3);26
1986;Tintas;TINTAS;18736158
1986;Outros;Alicante Bouschet;6677
1986;Outros;Ancelota;0
1986;Outros;Aramon;0
1986;Outros;Alfrocheiro;0
1986;Outros;Arinarnoa;0
1986;Outros;Aspirant Bouschet;0
1986;Outros;Barbera;3553090
1986;Outros;Bonarda;877037
1986;Outros;Cabernet Franc;6403968
1986;Outros;Cabernet Sauvignon;539711
1986;Outros;Caladoc;0
1986;Outros;Campanario;845
1986;Outros;Canaiolo;271645
1986;Outros;Carignan;1508
1986;Outros;Carmenere;61422
1986;Outros;Castelão;0
1986;Outros;Corvina;0
1986;Outros;Croatina;0
1986;Outros;Cinsaut;2446
1986;Outros;Dom Felder;0
1986;Outros;Dolcetto;0
1986;Outros;Durif;0
1986;Outros;Egiodola;0
1986;Outros;Ekigaina;0
1986;Outros;Festival (Sugraone);0
1986;Outros;Franconia;0
1986;Outros;Freisa;0
1986;Outros;Gamay St Romain;788089
1986;Outros;Gamay Beaujolais;0
1986;Outros;Grand Noir;21
1986;Outros;Grenache;15851
1986;Outros;Jaen;0
1986;Outros;Lagrein;0
1986;Outros;Lambrusco;6245
1986;Outros;Malbec;23431
1986;Outros;Marzemina;159440
1986;Outros;Merlot;4775740
1986;Outros;Marselan;0
1986;Outros;Mistura de uvas viníferas tinto;0
1986;Outros;Molinera;0
1986;Outros;Montepulciano;0
1986;Outros;Moscato Bailey;0
1986;Outros;Napa Gamay;0
1986;Outros;Nebbiolo;357
1986;Outros;Petit Verdot;0
1986;Outros;Petite Sirah;99786
1986;Outros;Pinotage;13483
1986;Outros;Pinot Noir;202820
1986;Outros;Pinot Saint George;47600
1986;Outros;Piriquita;0
1986;Outros;Primitivo;0
1986;Outros;Rebo;0
1986;Outros;Refosco;0
1986;Outros;Rondinella;0
1986;Outros;Ruby Cabernet;21
1986;Outros;Sangiovese;77509
1986;Outros;Saperavi;0
1986;Outros;Sira (falsa);695871
1986;Outros;Tannat;68352
1986;Outros;Tempranillo;0
1986;Outros;Teroldego;0
1986;Outros;Torrontes;0
1986;Outros;Tinta Barroca;0
1986;Outros;Tinta Roriz;0
1986;Outros;Touriga Francesa;0
1986;Outros;Touriga Nacional;0
1986;Outros;Tinta Madeira;1733
1986;Outros;Tintoria;0
1986;Outros;Trincdeira;0
1986;Outros;Trousseau;0
1986;Outros;Zinfandel;41460
1986;Outros;Outras1;0
1986;Brancas;BRANCAS E ROSADAS;47542250
1986;Outros;Aliatico;0
1986;Outros;Aligote;0
1986;Outros;Altesse;43477
1986;Outros;Alvarinho;0
1986;Outros;Arriloba;0
1986;Outros;Auxerrois;0
1986;Outros;Burger;20591
1986;Outros;Chardonnay;352746
1986;Outros;Chasselas;123305
1986;Outros;Chenin Blanc;110067
1986;Outros;Clairette(1);12182
1986;Outros;Colombard;14480
1986;Outros;Flora;52143
1986;Outros;Garganega;0
1986;Outros;Gewurztraminer;206986
1986;Outros;Gouveio;0
1986;Outros;Gros Manseng;0
1986;Outros;Italia (Pirovano 65) (PE);0
1986;Outros;Maccabeo;0
1986;Outros;Malvasia;2261265
1986;Outros;Malvasia Amarela;0
1986;Outros;Malvasia Bianca;0
1986;Outros;Malvasia Chianti;0
1986;Outros;Malvasia Verde;0
1986;Outros;Malvasia di Candia;0
1986;Outros;Malvasia Istriana;0
1986;Outros;Mistura de uvas viníferas branco;0
1986;Outros;Mistura de uvas viníferas rosado;0
1986;Outros;Moscato Branco;12858661
1986;Outros;Moscato Canelli;7554
1986;Outros;Moscato Giallo;0
1986;Outros;Moscato Nazareno;0
1986;Outros;Moscato Bianco R2;0
1986;Outros;Moscato de Alexandria;0
1986;Outros;Moscato Rosado;0
1986;Outros;Muscat à Petits Grains;0
1986;Outros;Muller Thurgau;7026
1986;Outros;Muscadelle;0
1986;Outros;Ora;0
1986;Outros;Palomino;46533
1986;Outros;Petit Manseng;0
1986;Outros;Peverella;2036768
1986;Outros;Pinot Blanc;168354
1986;Outros;Pinot Gris;0
1986;Outros;Prosecco;122524
1986;Outros;Red Veltliner;2522
1986;Outros;Riesling Italico;4267206
1986;Outros;Riesling Renano;426596
1986;Outros;Sauvignon Blanc(2);250087
1986;Outros;Sauvignon Gris;0
1986;Outros;Seara Nova;965
1986;Outros;Semillon;6503648
1986;Outros;Schonburger;0
1986;Outros;Sylvaner;66793
1986;Outros;Tocai Friulano;1821
1986;Outros;Trebbiano;16567251
1986;Outros;Trebbiano Toscano;0
1986;Outros;Verdea;809
1986;Outros;Verdelho;7785
1986;Outros;Verdiso;0
1986;Outros;Vermentino;22409
1986;Outros;Vernaccia;978903
1986;Outros;Viogner;0
1986;Outros;Viognier;0
1986;Outros;Outras(3);793
1987;Tintas;TINTAS;17213860
1987;Outros;Alicante Bouschet;16210
1987;Outros;Ancelota;0
1987;Outros;Aramon;0
1987;Outros;Alfrocheiro;0
1987;Outros;Arinarnoa;0
1987;Outros;Aspirant Bouschet;0
1987;Outros;Barbera;2845387
1987;Outros;Bonarda;658716
1987;Outros;Cabernet Franc;6616589
1987;Outros;Cabernet Sauvignon;827942
1987;Outros;Caladoc;0
1987;Outros;Campanario;1090
1987;Outros;Canaiolo;139047
1987;Outros;Carignan;359
1987;Outros;Carmenere;41224
1987;Outros;Castelão;0
1987;Outros;Corvina;0
1987;Outros;Croatina;0
1987;Outros;Cinsaut;5871
1987;Outros;Dom Felder;0
1987;Outros;Dolcetto;0
1987;Outros;Durif;0
1987;Outros;Egiodola;0
1987;Outros;Ekigaina;0
1987;Outros;Festival (Sugraone);0
1987;Outros;Franconia;0
1987;Outros;Freisa;0
1987;Outros;Gamay St Romain;603449
1987;Outros;Gamay Beaujolais;0
1987;Outros;Grand Noir;56
1987;Outros;Grenache;6043
1987;Outros;Jaen;0
1987;Outros;Lagrein;0
1987;Outros;Lambrusco;7887
1987;Outros;Malbec;10121
1987;Outros;Marzemina;162480
1987;Outros;Merlot;4310762
1987;Outros;Marselan;0
1987;Outros;Mistura de uvas viníferas tinto;0
1987;Outros;Molinera;0
1987;Outros;Montepulciano;0
1987;Outros;Moscato Bailey;0
1987;Outros;Napa Gamay;0
1987;Outros;Nebbiolo;4000
1987;Outros;Petit Verdot;0
1987;Outros;Petite Sirah;61205
1987;Outros;Pinotage;9527
1987;Outros;Pinot Noir;125181
1987;Outros;Pinot Saint George;45000
1987;Outros;Piriquita;0
1987;Outros;Primitivo;0
1987;Outros;Rebo;0
1987;Outros;Refosco;0
1987;Outros;Rondinella;0
1987;Outros;Ruby Cabernet;700
1987;Outros;Sangiovese;90701
1987;Outros;Saperavi;0
1987;Outros;Sira (falsa);520216
1987;Outros;Tannat;43762
1987;Outros;Tempranillo;0
1987;Outros;Teroldego;0
1987;Outros;Torrontes;0
1987;Outros;Tinta Barroca;0
1987;Outros;Tinta Roriz;0
1987;Outros;Touriga Francesa;0
1987;Outros;Touriga Nacional;0
1987;Outros;Tinta Madeira;179
1987;Outros;Tintoria;14930
1987;Outros;Trincdeira;0
1987;Outros;Trousseau;0
1987;Outros;Zinfandel;45226
1987;Outros;Outras1;0
1987;Brancas;BRANCAS E ROSADAS;48998099
1987;Outros;Aliatico;1587
1987;Outros;Aligote;0
1987;Outros;Altesse;8556
1987;Outros;Alvarinho;0
1987;Outros;Arriloba;0
1987;Outros;Auxerrois;3057
1987;Outros;Burger;0
1987;Outros;Chardonnay;396887
1987;Outros;Chasselas;100699
1987;Outros;Chenin Blanc;97373
1987;Outros;Clairette(1);910
1987;Outros;Colombard;23000
1987;Outros;Flora;73563
1987;Outros;Garganega;0
1987;Outros;Gewurztraminer;314215
1987;Outros;Gouveio;0
1987;Outros;Gros Manseng;0
1987;Outros;Italia (Pirovano 65) (PE);0
1987;Outros;Maccabeo;0
1987;Outros;Malvasia;1526629
1987;Outros;Malvasia Amarela;0
1987;Outros;Malvasia Bianca;0
1987;Outros;Malvasia Chianti;0
1987;Outros;Malvasia Verde;0
1987;Outros;Malvasia di Candia;0
1987;Outros;Malvasia Istriana;0
1987;Outros;Mistura de uvas viníferas branco;0
1987;Outros;Mistura de uvas viníferas rosado;0
1987;Outros;Moscato Branco;15436116
1987;Outros;Moscato Canelli;0
1987;Outros;Moscato Giallo;0
1987;Outros;Moscato Nazareno;0
1987;Outros;Moscato Bianco R2;0
1987;Outros;Moscato de Alexandria;0
1987;Outros;Moscato Rosado;0
1987;Outros;Muscat à Petits Grains;0
1987;Outros;Muller Thurgau;11881
1987;Outros;Muscadelle;0
1987;Outros;Ora;0
1987;Outros;Palomino;50919
1987;Outros;Petit Manseng;0
1987;Outros;Peverella;1683632
1987;Outros;Pinot Blanc;229908
1987;Outros;Pinot Gris;0
1987;Outros;Prosecco;235512
1987;Outros;Red Veltliner;654
1987;Outros;Riesling Italico;8110697
1987;Outros;Riesling Renano;0
1987;Outros;Sauvignon Blanc(2);251663
1987;Outros;Sauvignon Gris;0
1987;Outros;Seara Nova;2273
1987;Outros;Semillon;6382755
1987;Outros;Schonburger;0
1987;Outros;Sylvaner;51359
1987;Outros;Tocai Friulano;619
1987;Outros;Trebbiano;12854969
1987;Outros;Trebbiano Toscano;0
1987;Outros;Verdea;0
1987;Outros;Verdelho;0
1987;Outros;Verdiso;0
1987;Outros;Vermentino;22566
1987;Outros;Vernaccia;1124796
1987;Outros;Viogner;0
1987;Outros;Viognier;0
1987;Outros;Outras(3);1304
1988;Tintas;TINTAS;25753888
1988;Outros;Alicante Bouschet;8203
1988;Outros;Ancelota;0
1988;Outros;Aramon;0
1988;Outros;Alfrocheiro;0
1988;Outros;Arinarnoa;0
1988;Outros;Aspirant Bouschet;0
1988;Outros;Barbera;4447914
1988;Outros;Bonarda;639841
1988;Outros;Cabernet Franc;9129403
1988;Outros;Cabernet Sauvignon;1980401
1988;Outros;Caladoc;0
1988;Outros;Campanario;2900
1988;Outros;Canaiolo;266265
1988;Outros;Carignan;128366
1988;Outros;Carmenere;35458
1988;Outros;Castelão;0
1988;Outros;Corvina;0
1988;Outros;Croatina;0
1988;Outros;Cinsaut;22362
1988;Outros;Dom Felder;0
1988;Outros;Dolcetto;0
1988;Outros;Durif;0
1988;Outros;Egiodola;0
1988;Outros;Ekigaina;0
1988;Outros;Festival (Sugraone);0
1988;Outros;Franconia;0
1988;Outros;Freisa;0
1988;Outros;Gamay St Romain;777214
1988;Outros;Gamay Beaujolais;447830
1988;Outros;Grand Noir;4264
1988;Outros;Grenache;12090
1988;Outros;Jaen;0
1988;Outros;Lagrein;0
1988;Outros;Lambrusco;5543
1988;Outros;Malbec;64701
1988;Outros;Marzemina;244605
1988;Outros;Merlot;6278832
1988;Outros;Marselan;0
1988;Outros;Mistura de uvas viníferas tinto;0
1988;Outros;Molinera;0
1988;Outros;Montepulciano;0
1988;Outros;Moscato Bailey;0
1988;Outros;Napa Gamay;102650
1988;Outros;Nebbiolo;6454
1988;Outros;Petit Verdot;0
1988;Outros;Petite Sirah;140196
1988;Outros;Pinotage;19945
1988;Outros;Pinot Noir;350891
1988;Outros;Pinot Saint George;83400
1988;Outros;Piriquita;0
1988;Outros;Primitivo;0
1988;Outros;Rebo;0
1988;Outros;Refosco;0
1988;Outros;Rondinella;0
1988;Outros;Ruby Cabernet;6800
1988;Outros;Sangiovese;118475
1988;Outros;Saperavi;0
1988;Outros;Sira (falsa);228050
1988;Outros;Tannat;129001
1988;Outros;Tempranillo;0
1988;Outros;Teroldego;0
1988;Outros;Torrontes;0
1988;Outros;Tinta Barroca;0
1988;Outros;Tinta Roriz;0
1988;Outros;Touriga Francesa;0
1988;Outros;Touriga Nacional;0
1988;Outros;Tinta Madeira;1493
1988;Outros;Tintoria;0
1988;Outros;Trincdeira;0
1988;Outros;Trousseau;0
1988;Outros;Zinfandel;70341
1988;Outros;Outras1;0
1988;Brancas;BRANCAS E ROSADAS;77578061
1988;Outros;Aliatico;1850
1988;Outros;Aligote;0
1988;Outros;Altesse;39549
1988;Outros;Alvarinho;0
1988;Outros;Arriloba;0
1988;Outros;Auxerrois;0
1988;Outros;Burger;4280
1988;Outros;Chardonnay;1016199
1988;Outros;Chasselas;189452
1988;Outros;Chenin Blanc;226826
1988;Outros;Clairette(1);0
1988;Outros;Colombard;32200
1988;Outros;Flora;132433
1988;Outros;Garganega;0
1988;Outros;Gewurztraminer;740238
1988;Outros;Gouveio;0
